股票代码,股票名称,交易日期,开盘价 ,收盘价,涨跌,涨幅,最低价,最高价,成交量,成交额,换手率
600519,贵州茅台,2019-10-11,1157.00,1174.60,19.60,1.70%,1152.21,1175.00,28689,334356.00,0.23%
600519,贵州茅台,2019-10-10,1127.00,1155.00,8.19,0.71%,1109.02,1158.93,41174,468556.03,0.33%
600519,贵州茅台,2019-10-09,1166.20,1146.81,-20.29,-1.74%,1135.05,1166.20,35789,410528.22,0.28%
600519,贵州茅台,2019-10-08,1153.00,1167.10,17.10,1.49%,1152.01,1180.00,31045,363109.16,0.25%
600519,贵州茅台,2019-09-30,1163.00,1150.00,-24.75,-2.11%,1150.00,1169.43,30825,356598.88,0.25%
600519,贵州茅台,2019-09-27,1164.00,1174.75,7.75,0.66%,1153.00,1183.00,22827,267175.44,0.18%
600519,贵州茅台,2019-09-26,1174.94,1167.00,-7.00,-0.60%,1158.81,1183.35,26082,305047.84,0.21%
600519,贵州茅台,2019-09-25,1180.00,1174.00,-10.00,-0.84%,1170.50,1188.87,24025,283230.84,0.19%
600519,贵州茅台,2019-09-24,1155.00,1184.00,35.00,3.05%,1152.00,1184.90,36269,425983.41,0.29%
600519,贵州茅台,2019-09-23,1157.00,1149.00,-8.42,-0.73%,1131.00,1157.00,30026,343105.91,0.24%
600519,贵州茅台,2019-09-20,1151.00,1157.42,12.42,1.08%,1147.59,1160.00,37627,434613.81,0.30%
600519,贵州茅台,2019-09-19,1148.00,1145.00,-3.90,-0.34%,1137.10,1150.00,24480,280006.44,0.19%
600519,贵州茅台,2019-09-18,1108.50,1148.90,54.89,5.02%,1108.18,1150.00,69314,789956.06,0.55%
600519,贵州茅台,2019-09-17,1094.00,1094.01,-4.99,-0.45%,1087.00,1106.66,25197,276738.59,0.20%
600519,贵州茅台,2019-09-16,1083.00,1099.00,0.00,0.00%,1083.00,1103.95,31372,343229.22,0.25%
600519,贵州茅台,2019-09-12,1066.00,1099.00,29.48,2.76%,1066.00,1109.98,41211,449821.03,0.33%
600519,贵州茅台,2019-09-11,1119.22,1069.52,-54.33,-4.83%,1068.00,1119.97,81717,890469.06,0.65%
600519,贵州茅台,2019-09-10,1134.30,1123.85,-12.67,-1.11%,1120.01,1135.00,26227,295275.38,0.21%
600519,贵州茅台,2019-09-09,1145.00,1136.52,-5.97,-0.52%,1135.00,1148.00,29379,334608.06,0.23%
600519,贵州茅台,2019-09-06,1144.50,1142.49,-1.51,-0.13%,1131.00,1146.15,26177,297815.56,0.21%
600519,贵州茅台,2019-09-05,1129.00,1144.00,18.99,1.69%,1128.00,1144.90,32931,374660.81,0.26%
600519,贵州茅台,2019-09-04,1140.80,1125.01,-14.99,-1.31%,1120.11,1142.91,33600,378590.47,0.27%
600519,贵州茅台,2019-09-03,1140.00,1140.00,1.24,0.11%,1128.56,1151.02,29485,335857.84,0.23%
600519,贵州茅台,2019-09-02,1139.99,1138.76,-3.24,-0.28%,1129.00,1144.98,28234,321085.06,0.22%
600519,贵州茅台,2019-08-30,1125.00,1142.00,28.90,2.60%,1123.00,1146.00,44891,509387.72,0.36%
600519,贵州茅台,2019-08-29,1105.00,1113.10,12.99,1.18%,1092.50,1118.18,29330,324770.44,0.23%
600519,贵州茅台,2019-08-28,1109.00,1100.11,-8.89,-0.80%,1083.01,1123.19,47010,516977.91,0.37%
600519,贵州茅台,2019-08-27,1117.00,1109.00,6.05,0.55%,1109.00,1131.31,52164,583061.81,0.42%
600519,贵州茅台,2019-08-26,1113.00,1102.95,-27.15,-2.40%,1096.68,1128.00,48498,538279.25,0.39%
600519,贵州茅台,2019-08-23,1105.00,1130.10,26.10,2.36%,1095.62,1133.56,40192,449578.28,0.32%
600519,贵州茅台,2019-08-22,1072.99,1104.00,38.00,3.56%,1070.00,1104.00,37591,409904.50,0.30%
600519,贵州茅台,2019-08-21,1070.10,1066.00,-4.00,-0.37%,1061.66,1076.97,25067,267884.19,0.20%
600519,贵州茅台,2019-08-20,1055.00,1070.00,14.12,1.34%,1050.00,1073.68,28602,303821.94,0.23%
600519,贵州茅台,2019-08-19,1061.00,1055.88,1.28,0.12%,1049.05,1069.98,32868,347155.81,0.26%
600519,贵州茅台,2019-08-16,1049.84,1054.60,9.70,0.93%,1041.00,1075.58,36087,382248.84,0.29%
600519,贵州茅台,2019-08-15,1028.00,1044.90,1.57,0.15%,1028.00,1046.48,27237,282133.12,0.22%
600519,贵州茅台,2019-08-14,1030.02,1043.33,25.38,2.49%,1030.02,1051.90,41411,432707.12,0.33%
600519,贵州茅台,2019-08-13,1016.16,1017.95,-0.68,-0.07%,1010.68,1026.00,30330,308801.38,0.24%
600519,贵州茅台,2019-08-12,1010.31,1018.63,56.60,5.88%,995.01,1020.10,81499,820854.06,0.65%
600519,贵州茅台,2019-08-09,978.50,962.03,-9.65,-0.99%,958.99,980.95,28462,276076.44,0.23%
600519,贵州茅台,2019-08-08,953.50,971.68,26.68,2.82%,952.00,974.00,38808,375508.72,0.31%
600519,贵州茅台,2019-08-07,949.50,945.00,-1.30,-0.14%,945.00,955.53,26870,255346.33,0.21%
600519,贵州茅台,2019-08-06,931.00,946.30,3.87,0.41%,923.80,948.00,43991,412144.50,0.35%
600519,贵州茅台,2019-08-05,945.00,942.43,-12.02,-1.26%,940.00,954.00,36774,347334.16,0.29%
600519,贵州茅台,2019-08-02,944.00,954.45,-4.85,-0.51%,943.00,957.98,39719,377232.91,0.32%
600519,贵州茅台,2019-08-01,976.51,959.30,-13.30,-1.37%,953.02,977.00,35090,338504.56,0.28%
600519,贵州茅台,2019-07-31,975.00,972.60,-6.33,-0.65%,966.59,981.77,22526,219190.98,0.18%
600519,贵州茅台,2019-07-30,976.50,978.93,2.52,0.26%,971.00,983.00,19538,191196.52,0.16%
600519,贵州茅台,2019-07-29,962.03,976.41,11.38,1.18%,960.01,979.50,26981,262679.34,0.21%
600519,贵州茅台,2019-07-26,961.97,965.03,2.03,0.21%,958.55,971.00,26468,255620.89,0.21%
600519,贵州茅台,2019-07-25,945.97,963.00,16.64,1.76%,938.15,963.36,38256,363324.62,0.30%
600519,贵州茅台,2019-07-24,958.31,946.36,-7.62,-0.80%,944.69,959.90,46771,445050.97,0.37%
600519,贵州茅台,2019-07-23,962.30,953.98,-3.04,-0.32%,943.86,962.59,32484,308731.94,0.26%
600519,贵州茅台,2019-07-22,960.00,957.02,1.15,0.12%,950.25,964.00,28125,269508.41,0.22%
600519,贵州茅台,2019-07-19,955.00,955.87,8.37,0.88%,948.00,960.80,28015,267988.75,0.22%
600519,贵州茅台,2019-07-18,961.50,947.50,-16.00,-1.66%,947.18,963.00,39253,374850.75,0.31%
600519,贵州茅台,2019-07-17,968.00,963.50,-4.50,-0.46%,962.13,972.99,25469,245995.44,0.20%
600519,贵州茅台,2019-07-16,975.45,968.00,-7.93,-0.81%,965.00,982.30,33245,322675.56,0.26%
600519,贵州茅台,2019-07-15,967.80,975.93,-10.16,-1.03%,951.13,980.10,59870,578572.62,0.48%
600519,贵州茅台,2019-07-12,981.30,986.09,4.59,0.47%,980.01,991.50,28174,277893.78,0.22%
600519,贵州茅台,2019-07-11,989.96,981.50,-1.02,-0.10%,976.00,998.38,30514,301111.72,0.24%
600519,贵州茅台,2019-07-10,980.93,982.52,6.46,0.66%,977.00,990.58,28167,277405.47,0.22%
600519,贵州茅台,2019-07-09,979.30,976.06,-8.80,-0.89%,968.35,989.00,31723,310398.66,0.25%
600519,贵州茅台,2019-07-08,995.05,984.86,-14.96,-1.50%,975.00,997.90,33614,331371.31,0.27%
600519,贵州茅台,2019-07-05,986.00,999.82,18.62,1.90%,976.30,1006.00,50033,496892.06,0.40%
600519,贵州茅台,2019-07-04,985.80,981.20,-6.70,-0.68%,971.22,990.80,46217,453168.59,0.37%
600519,贵州茅台,2019-07-03,1020.00,987.90,-37.10,-3.62%,981.50,1023.00,67139,671775.56,0.53%
600519,贵州茅台,2019-07-02,1025.00,1025.00,-6.86,-0.66%,1016.00,1029.50,39061,398972.22,0.31%
600519,贵州茅台,2019-06-14,911.00,913.00,3.00,0.33%,910.02,932.30,42455,390567.91,0.34%
600519,贵州茅台,2019-06-13,910.00,910.00,3.30,0.36%,897.00,912.30,32917,298474.16,0.26%
600519,贵州茅台,2019-06-12,906.22,906.70,-4.19,-0.46%,894.00,910.99,37747,342089.94,0.30%
600519,贵州茅台,2019-06-11,876.00,910.89,39.81,4.57%,875.00,915.61,80106,720908.69,0.64%
600519,贵州茅台,2019-06-10,857.98,871.08,8.95,1.04%,840.00,878.95,55502,479005.25,0.44%
600519,贵州茅台,2019-06-06,875.62,862.13,-9.47,-1.09%,858.00,875.77,34787,300956.78,0.28%
600519,贵州茅台,2019-06-05,884.00,871.60,-3.70,-0.42%,870.00,886.26,34067,298811.47,0.27%
600519,贵州茅台,2019-06-04,895.00,875.30,-16.70,-1.87%,871.00,895.43,39689,348138.41,0.32%
600519,贵州茅台,2019-06-03,892.00,892.00,2.00,0.22%,886.28,901.35,34479,307692.25,0.27%
600519,贵州茅台,2019-05-31,900.53,890.00,-15.30,-1.69%,890.00,906.99,35794,321138.47,0.28%
600519,贵州茅台,2019-05-30,910.00,905.30,-6.61,-0.72%,891.22,919.99,40247,363418.78,0.32%
600519,贵州茅台,2019-05-29,888.01,911.91,23.91,2.69%,888.01,924.95,65647,596375.56,0.52%
600519,贵州茅台,2019-05-28,877.99,888.00,9.00,1.02%,875.02,907.49,74773,667085.62,0.60%
600519,贵州茅台,2019-05-27,879.10,879.00,0.50,0.06%,860.05,882.99,39162,341721.38,0.31%
600519,贵州茅台,2019-05-24,865.00,878.50,17.50,2.03%,864.44,885.00,44034,385896.22,0.35%
600519,贵州茅台,2019-05-23,881.00,861.00,-27.00,-3.04%,856.22,883.98,58059,506281.22,0.46%
600519,贵州茅台,2019-05-22,894.98,888.00,-7.00,-0.78%,880.00,904.00,32042,285387.28,0.26%
600519,贵州茅台,2019-05-21,885.00,895.00,10.04,1.13%,872.02,910.00,42386,379140.59,0.34%
600519,贵州茅台,2019-05-20,900.00,884.96,-21.83,-2.41%,871.00,900.00,44408,393164.59,0.35%
600519,贵州茅台,2019-05-17,927.02,906.79,-23.12,-2.49%,900.10,932.30,49842,455111.69,0.40%
600519,贵州茅台,2019-05-16,919.00,929.91,2.91,0.31%,905.00,932.00,44540,410828.19,0.35%
600519,贵州茅台,2019-05-15,890.24,927.00,40.43,4.56%,890.24,933.00,63124,577879.19,0.50%
600519,贵州茅台,2019-05-14,885.00,886.57,-5.43,-0.61%,873.00,906.00,59983,534945.56,0.48%
600519,贵州茅台,2019-05-13,898.86,892.00,-15.12,-1.67%,884.00,910.98,46637,417932.97,0.37%
600519,贵州茅台,2019-05-10,875.66,907.12,48.31,5.63%,868.19,910.78,79907,712119.88,0.64%
600519,贵州茅台,2019-05-09,875.00,858.81,-25.59,-2.89%,842.50,879.87,91545,786331.19,0.73%
600519,贵州茅台,2019-05-08,860.00,884.40,-5.60,-0.63%,860.00,901.80,81883,721770.94,0.65%
600519,贵州茅台,2019-05-07,893.28,890.00,-16.00,-1.77%,870.22,913.94,100837,904511.81,0.80%
600519,贵州茅台,2019-05-06,925.50,906.00,-68.00,-6.98%,893.00,935.00,135100,1229939.62,1.08%
600519,贵州茅台,2019-04-30,968.00,974.00,2.03,0.21%,963.11,984.96,35943,350393.75,0.29%
600519,贵州茅台,2019-04-29,945.00,971.97,26.97,2.85%,935.00,989.00,52572,508640.88,0.42%
600519,贵州茅台,2019-04-26,946.30,945.00,-7.37,-0.77%,945.00,959.88,43278,411972.75,0.34%
600519,贵州茅台,2019-04-25,968.79,952.37,-17.63,-1.82%,951.22,973.99,39801,382276.75,0.32%
600519,贵州茅台,2019-04-24,979.88,970.00,-4.95,-0.51%,951.22,990.00,45227,438387.31,0.36%
600519,贵州茅台,2019-04-23,951.00,974.95,25.75,2.71%,949.20,981.22,48852,472548.03,0.39%
600519,贵州茅台,2019-04-22,959.50,949.20,-3.36,-0.35%,940.61,978.89,40628,389716.88,0.32%
600519,贵州茅台,2019-04-19,943.96,952.56,7.06,0.75%,931.31,960.95,32380,306497.09,0.26%
600519,贵州茅台,2019-04-18,945.41,945.50,-6.50,-0.68%,936.22,954.68,19599,185307.61,0.16%
600519,贵州茅台,2019-04-17,938.00,952.00,12.10,1.29%,925.00,955.51,40761,384821.66,0.32%
600519,贵州茅台,2019-04-16,904.90,939.90,32.90,3.63%,901.22,939.90,46423,429738.56,0.37%
600519,贵州茅台,2019-04-15,931.00,907.00,-7.00,-0.77%,907.00,939.00,45523,420554.84,0.36%
600519,贵州茅台,2019-04-12,909.00,914.00,-11.20,-1.21%,900.01,919.99,48612,441935.00,0.39%
600519,贵州茅台,2019-04-11,948.00,925.20,-22.79,-2.40%,905.55,950.00,61103,564381.75,0.49%
600519,贵州茅台,2019-04-10,903.00,947.99,42.99,4.75%,900.00,951.90,67814,633185.88,0.54%
600519,贵州茅台,2019-04-09,903.00,905.00,4.80,0.53%,892.51,908.20,47990,430864.59,0.38%
600519,贵州茅台,2019-04-08,900.00,900.20,35.20,4.07%,890.12,908.00,66252,594478.06,0.53%
600519,贵州茅台,2019-04-04,840.00,865.00,20.50,2.43%,836.20,865.80,55772,476389.78,0.44%
600519,贵州茅台,2019-04-03,840.12,844.50,-5.50,-0.65%,834.21,851.74,43057,362985.41,0.34%
600519,贵州茅台,2019-04-02,859.99,850.00,-9.00,-1.05%,836.06,859.99,53227,449653.88,0.42%
600519,贵州茅台,2019-04-01,860.00,859.00,5.01,0.59%,851.00,868.95,60935,522852.19,0.49%
600519,贵州茅台,2019-03-29,835.00,853.99,47.19,5.85%,830.17,866.68,90934,770215.50,0.72%
600519,贵州茅台,2019-03-28,793.43,806.80,18.30,2.32%,785.68,814.48,57567,461596.97,0.46%
600519,贵州茅台,2019-03-27,781.00,788.50,15.50,2.01%,775.00,793.88,42807,336613.22,0.34%
600519,贵州茅台,2019-03-26,780.00,773.00,-2.60,-0.34%,764.10,785.94,37596,291411.31,0.30%
600519,贵州茅台,2019-03-25,786.00,775.60,-18.40,-2.32%,773.30,788.00,37270,290374.44,0.30%
600519,贵州茅台,2019-03-22,788.22,794.00,8.25,1.05%,785.00,799.98,30518,242049.80,0.24%
600519,贵州茅台,2019-03-21,788.00,785.75,-7.05,-0.89%,781.50,792.80,32573,255822.28,0.26%
600519,贵州茅台,2019-03-20,790.00,792.80,0.19,0.02%,785.00,802.30,31118,247081.11,0.25%
600519,贵州茅台,2019-03-19,803.00,792.61,-17.48,-2.16%,792.30,807.92,40635,324496.75,0.32%
